site_num,poc,date_local,pm25_daily_mean,site_name
1007,3,2024-06-06,15,Pennsauken
1007,3,2024-06-06,15.054167,Pennsauken
1007,3,2024-06-07,5.5,Pennsauken
1007,3,2024-06-07,5.595833,Pennsauken
1007,3,2024-06-08,3.9,Pennsauken
1007,3,2024-06-08,3.926087,Pennsauken
1007,3,2024-06-09,6.6,Pennsauken
1007,3,2024-06-09,6.6875,Pennsauken
1007,3,2024-06-10,3.7,Pennsauken
1007,3,2024-06-10,3.7,Pennsauken
1007,3,2024-06-11,3.9,Pennsauken
1007,3,2024-06-11,3.965217,Pennsauken
1007,3,2024-06-12,8.5,Pennsauken
1007,3,2024-06-12,8.533333,Pennsauken
1007,3,2024-06-13,8.585714,Pennsauken
1007,3,2024-06-14,9.5875,Pennsauken
1007,3,2024-06-15,4.5,Pennsauken
1007,3,2024-06-15,4.575,Pennsauken
1007,3,2024-06-16,7.2,Pennsauken
1007,3,2024-06-16,7.2625,Pennsauken
1007,3,2024-06-17,8.6,Pennsauken
1007,3,2024-06-17,8.6375,Pennsauken
1007,3,2024-06-18,7.7,Pennsauken
1007,3,2024-06-18,7.783333,Pennsauken
1007,3,2024-06-19,8,Pennsauken
1007,3,2024-06-19,8.079167,Pennsauken
1007,3,2024-06-20,8.4,Pennsauken
1007,3,2024-06-20,8.470833,Pennsauken
1007,3,2024-06-21,9.6,Pennsauken
1007,3,2024-06-21,9.625,Pennsauken
1007,3,2024-06-22,13.3,Pennsauken
1007,3,2024-06-22,13.343478,Pennsauken
1007,3,2024-06-23,10.3,Pennsauken
1007,3,2024-06-23,10.316667,Pennsauken
1007,3,2024-06-24,4.7,Pennsauken
1007,3,2024-06-24,4.758333,Pennsauken
1007,3,2024-06-25,8.6,Pennsauken
1007,3,2024-06-25,8.641667,Pennsauken
1007,3,2024-06-26,11.9,Pennsauken
1007,3,2024-06-26,11.958333,Pennsauken
1007,3,2024-06-27,3.3,Pennsauken
1007,3,2024-06-27,3.308333,Pennsauken
1007,3,2024-06-28,3.9,Pennsauken
1007,3,2024-06-28,3.941667,Pennsauken
1007,3,2024-06-29,5.6,Pennsauken
1007,3,2024-06-29,5.616667,Pennsauken
1007,3,2024-06-30,6.9,Pennsauken
1007,3,2024-06-30,6.9,Pennsauken
1007,3,2024-07-01,1.6,Pennsauken
1007,3,2024-07-01,1.679167,Pennsauken
1007,3,2024-07-02,4.4,Pennsauken
1007,3,2024-07-02,4.495833,Pennsauken
1007,3,2024-07-03,5.6,Pennsauken
1007,3,2024-07-03,5.608333,Pennsauken
1007,3,2024-07-04,12.7,Pennsauken
1007,3,2024-07-04,12.795833,Pennsauken
1007,3,2024-07-05,14.5,Pennsauken
1007,3,2024-07-05,14.545833,Pennsauken
1007,3,2024-07-06,13,Pennsauken
1007,3,2024-07-06,13.066667,Pennsauken
1007,3,2024-07-07,15,Pennsauken
1007,3,2024-07-07,15.008333,Pennsauken
1007,3,2024-07-08,13.7,Pennsauken
1007,3,2024-07-08,13.708333,Pennsauken
1007,3,2024-07-09,12.6,Pennsauken
1007,3,2024-07-09,12.608333,Pennsauken
1007,3,2024-07-10,7.3,Pennsauken
1007,3,2024-07-10,7.35,Pennsauken
1007,3,2024-07-11,4.5,Pennsauken
1007,3,2024-07-11,4.595833,Pennsauken
1007,3,2024-07-12,6.7,Pennsauken
1007,3,2024-07-12,6.729167,Pennsauken
1007,3,2024-07-13,4.6,Pennsauken
1007,3,2024-07-13,4.629167,Pennsauken
1007,3,2024-07-14,8.2,Pennsauken
1007,3,2024-07-14,8.258333,Pennsauken
1007,3,2024-07-15,12.2,Pennsauken
1007,3,2024-07-15,12.254167,Pennsauken
1007,3,2024-07-16,17.8,Pennsauken
1007,3,2024-07-16,17.8875,Pennsauken
1007,3,2024-07-17,9.5,Pennsauken
1007,3,2024-07-17,9.55,Pennsauken
1007,3,2024-07-18,7.3,Pennsauken
1007,3,2024-07-18,7.395833,Pennsauken
1007,3,2024-07-19,4.9,Pennsauken
1007,3,2024-07-19,4.908333,Pennsauken
1007,3,2024-07-20,7.5,Pennsauken
1007,3,2024-07-20,7.545833,Pennsauken
1007,3,2024-07-21,8.9,Pennsauken
1007,3,2024-07-21,8.916667,Pennsauken
1007,3,2024-07-22,5.7,Pennsauken
1007,3,2024-07-22,5.704167,Pennsauken
1007,3,2024-07-23,4.6,Pennsauken
1007,3,2024-07-23,4.654167,Pennsauken
1007,3,2024-07-24,7.7,Pennsauken
1007,3,2024-07-24,7.75,Pennsauken
1007,3,2024-07-25,10.9,Pennsauken
1007,3,2024-07-25,10.9,Pennsauken
1007,3,2024-07-26,4.7,Pennsauken
1007,3,2024-07-26,4.733333,Pennsauken
1007,3,2024-07-27,8.6,Pennsauken
1007,3,2024-07-27,8.625,Pennsauken
1007,3,2024-07-28,13.6,Pennsauken
1007,3,2024-07-28,13.616667,Pennsauken
1007,3,2024-07-29,14.7,Pennsauken
1007,3,2024-07-29,14.7375,Pennsauken
1007,3,2024-07-30,10.6,Pennsauken
1007,3,2024-07-30,10.654167,Pennsauken
1007,3,2024-07-31,8.1,Pennsauken
1007,3,2024-07-31,8.170833,Pennsauken
1007,3,2024-08-01,16.7,Pennsauken
1007,3,2024-08-01,16.778261,Pennsauken
1007,3,2024-08-02,13.3,Pennsauken
1007,3,2024-08-02,13.341667,Pennsauken
1007,3,2024-08-03,9.7,Pennsauken
1007,3,2024-08-03,9.708696,Pennsauken
1007,3,2024-08-04,7,Pennsauken
1007,3,2024-08-04,7.083333,Pennsauken
1007,3,2024-08-05,9.6,Pennsauken
1007,3,2024-08-05,9.608333,Pennsauken
1007,3,2024-08-06,12.2,Pennsauken
1007,3,2024-08-06,12.245833,Pennsauken
1007,3,2024-08-07,2.6,Pennsauken
1007,3,2024-08-07,2.663636,Pennsauken
1007,3,2024-08-08,3.1,Pennsauken
1007,3,2024-08-08,3.1375,Pennsauken
1007,3,2024-08-09,6.758333,Pennsauken
1007,3,2024-08-10,8.533333,Pennsauken
1007,3,2024-08-11,5.2,Pennsauken
1007,3,2024-08-11,5.295833,Pennsauken
1007,3,2024-08-12,6.2,Pennsauken
1007,3,2024-08-12,6.208333,Pennsauken
1007,3,2024-08-13,4.5,Pennsauken
1007,3,2024-08-13,4.545833,Pennsauken
1007,3,2024-08-14,13.5,Pennsauken
1007,3,2024-08-14,13.558333,Pennsauken
1007,3,2024-08-15,10.4,Pennsauken
1007,3,2024-08-15,10.4375,Pennsauken
1007,3,2024-08-16,12.8,Pennsauken
1007,3,2024-08-16,12.841667,Pennsauken
1007,3,2024-08-17,16.3,Pennsauken
1007,3,2024-08-17,16.391667,Pennsauken
1007,3,2024-08-18,12,Pennsauken
1007,3,2024-08-18,12.029167,Pennsauken
1007,3,2024-08-19,6.2,Pennsauken
1007,3,2024-08-19,6.295833,Pennsauken
1007,3,2024-08-20,1.6,Pennsauken
1007,3,2024-08-20,1.63913,Pennsauken
1007,3,2024-08-21,2.7,Pennsauken
1007,3,2024-08-21,2.713043,Pennsauken
1007,3,2024-08-22,4.3,Pennsauken
1007,3,2024-08-22,4.378261,Pennsauken
1007,3,2024-08-23,8.9,Pennsauken
1007,3,2024-08-23,8.916667,Pennsauken
1007,3,2024-08-24,11.5,Pennsauken
1007,3,2024-08-24,11.504167,Pennsauken
1007,3,2024-08-25,9.2,Pennsauken
1007,3,2024-08-25,9.220833,Pennsauken
1007,3,2024-08-26,12.2,Pennsauken
1007,3,2024-08-26,12.229167,Pennsauken
1007,3,2024-08-27,12.033333,Pennsauken
1007,3,2024-08-28,9.058824,Pennsauken
1007,3,2024-08-29,5.6,Pennsauken
1007,3,2024-08-29,5.679167,Pennsauken
1007,3,2024-08-30,2.5,Pennsauken
1007,3,2024-08-30,2.583333,Pennsauken
1007,3,2024-08-31,4.3,Pennsauken
1007,3,2024-08-31,4.3375,Pennsauken
1007,3,2024-09-01,6,Pennsauken
1007,3,2024-09-01,6.033333,Pennsauken
1007,3,2024-09-02,4,Pennsauken
1007,3,2024-09-02,4.030435,Pennsauken
1007,3,2024-09-03,3.4,Pennsauken
1007,3,2024-09-03,3.4,Pennsauken
1007,3,2024-09-04,6.6,Pennsauken
1007,3,2024-09-04,6.691667,Pennsauken
1007,3,2024-09-05,4.4,Pennsauken
1007,3,2024-09-05,4.491304,Pennsauken
1007,3,2024-09-06,5.1,Pennsauken
1007,3,2024-09-06,5.1125,Pennsauken
1007,3,2024-09-07,4,Pennsauken
1007,3,2024-09-07,4.021739,Pennsauken
1007,3,2024-09-08,2.3,Pennsauken
1007,3,2024-09-08,2.343478,Pennsauken
1007,3,2024-09-09,3.8,Pennsauken
1007,3,2024-09-09,3.88,Pennsauken
1007,3,2024-09-10,6.2,Pennsauken
1007,3,2024-09-10,6.295833,Pennsauken
1007,3,2024-09-11,5.9,Pennsauken
1007,3,2024-09-11,5.920833,Pennsauken
1007,3,2024-09-12,11,Pennsauken
1007,3,2024-09-12,11.041667,Pennsauken
1007,3,2024-09-13,5.9,Pennsauken
1007,3,2024-09-13,5.966667,Pennsauken
1007,3,2024-09-14,8.7,Pennsauken
1007,3,2024-09-14,8.708333,Pennsauken
1007,3,2024-09-15,7.9,Pennsauken
1007,3,2024-09-15,7.9125,Pennsauken
1007,3,2024-09-16,4.1,Pennsauken
1007,3,2024-09-16,4.120833,Pennsauken
1007,3,2024-09-17,5.5,Pennsauken
1007,3,2024-09-17,5.566667,Pennsauken
1007,3,2024-09-18,6.7,Pennsauken
1007,3,2024-09-18,6.704167,Pennsauken
1007,3,2024-09-19,8.6,Pennsauken
1007,3,2024-09-19,8.65,Pennsauken
1007,3,2024-09-20,7.5,Pennsauken
1007,3,2024-09-20,7.525,Pennsauken
1007,3,2024-09-21,5.7,Pennsauken
1007,3,2024-09-21,5.704167,Pennsauken
1007,3,2024-09-22,3.2,Pennsauken
1007,3,2024-09-22,3.254167,Pennsauken
1007,3,2024-09-23,3.9,Pennsauken
1007,3,2024-09-23,3.913043,Pennsauken
1007,3,2024-09-24,3.7,Pennsauken
1007,3,2024-09-24,3.783333,Pennsauken
1007,3,2024-09-25,3.5,Pennsauken
1007,3,2024-09-25,3.595833,Pennsauken
1007,3,2024-09-26,4.3,Pennsauken
1007,3,2024-09-26,4.304167,Pennsauken
1007,3,2024-09-27,2.9,Pennsauken
1007,3,2024-09-27,2.925,Pennsauken
1007,3,2024-09-28,0.8,Pennsauken
1007,3,2024-09-28,0.872727,Pennsauken
1007,3,2024-09-29,1.2,Pennsauken
1007,3,2024-09-29,1.25,Pennsauken
1007,3,2024-09-30,2.9,Pennsauken
1007,3,2024-09-30,2.975,Pennsauken
1007,3,2024-10-01,3.2,Pennsauken
1007,3,2024-10-01,3.275,Pennsauken
1007,3,2024-10-02,3.8,Pennsauken
1007,3,2024-10-02,3.829167,Pennsauken
1007,3,2024-10-03,4.3,Pennsauken
1007,3,2024-10-03,4.316667,Pennsauken
1007,3,2024-10-04,4,Pennsauken
1007,3,2024-10-04,4.0875,Pennsauken
1007,3,2024-10-05,5.2,Pennsauken
1007,3,2024-10-05,5.265217,Pennsauken
1007,3,2024-10-06,5.9,Pennsauken
1007,3,2024-10-06,5.991667,Pennsauken
1007,3,2024-10-07,5.5,Pennsauken
1007,3,2024-10-07,5.529167,Pennsauken
1007,3,2024-10-08,1.9,Pennsauken
1007,3,2024-10-08,1.969565,Pennsauken
1007,3,2024-10-09,4.3,Pennsauken
1007,3,2024-10-09,4.354545,Pennsauken
1007,3,2024-10-10,0.4,Pennsauken
1007,3,2024-10-10,0.488889,Pennsauken
1007,3,2024-10-11,2.2,Pennsauken
1007,3,2024-10-11,2.295833,Pennsauken
1007,3,2024-10-12,6,Pennsauken
1007,3,2024-10-12,6.0125,Pennsauken
1007,3,2024-10-13,10.3,Pennsauken
1007,3,2024-10-13,10.366667,Pennsauken
1007,3,2024-10-14,4.6,Pennsauken
1007,3,2024-10-14,4.666667,Pennsauken
1007,3,2024-10-15,2.1,Pennsauken
1007,3,2024-10-15,2.110526,Pennsauken
1007,3,2024-10-16,1.9,Pennsauken
1007,3,2024-10-16,1.977273,Pennsauken
1007,3,2024-10-17,1.5,Pennsauken
1007,3,2024-10-17,1.528571,Pennsauken
1007,3,2024-10-18,4.3,Pennsauken
1007,3,2024-10-18,4.304762,Pennsauken
1007,3,2024-10-19,5.8,Pennsauken
1007,3,2024-10-19,5.891667,Pennsauken
1007,3,2024-10-20,11.5,Pennsauken
1007,3,2024-10-20,11.558333,Pennsauken
1007,3,2024-10-21,13.1,Pennsauken
1007,3,2024-10-21,13.1375,Pennsauken
1007,3,2024-10-22,14.7,Pennsauken
1007,3,2024-10-22,14.708333,Pennsauken
1007,3,2024-10-23,8.5,Pennsauken
1007,3,2024-10-23,8.591667,Pennsauken
1007,3,2024-10-24,3.9,Pennsauken
1007,3,2024-10-24,3.941667,Pennsauken
1007,3,2024-10-25,3.2,Pennsauken
1007,3,2024-10-25,3.27619,Pennsauken
1007,3,2024-10-26,5.6,Pennsauken
1007,3,2024-10-26,5.642105,Pennsauken
1007,3,2024-10-27,2.3,Pennsauken
1007,3,2024-10-27,2.39,Pennsauken
1007,3,2024-10-28,5.1,Pennsauken
1007,3,2024-10-28,5.147826,Pennsauken
1007,3,2024-10-29,5.9,Pennsauken
1007,3,2024-10-29,5.916667,Pennsauken
1007,3,2024-10-30,10,Pennsauken
1007,3,2024-10-30,10.066667,Pennsauken
1007,3,2024-10-31,9.7,Pennsauken
1007,3,2024-10-31,9.754167,Pennsauken
1007,3,2024-11-01,6,Pennsauken
1007,3,2024-11-01,6.026087,Pennsauken
1007,3,2024-11-02,1.4,Pennsauken
1007,3,2024-11-02,1.419048,Pennsauken
1007,3,2024-11-03,1.229412,Pennsauken
1007,3,2024-11-04,7.1,Pennsauken
1007,3,2024-11-04,7.129167,Pennsauken
1007,3,2024-11-05,10.3,Pennsauken
1007,3,2024-11-05,10.340909,Pennsauken
1007,3,2024-11-06,6.5,Pennsauken
1007,3,2024-11-06,6.583333,Pennsauken
1007,3,2024-11-07,6.7,Pennsauken
1007,3,2024-11-07,6.795238,Pennsauken
1007,3,2024-11-08,3.1,Pennsauken
1007,3,2024-11-08,3.175,Pennsauken
1007,3,2024-11-09,5.3,Pennsauken
1007,3,2024-11-09,5.37619,Pennsauken
1007,3,2024-11-10,10.5,Pennsauken
1007,3,2024-11-10,10.530435,Pennsauken
1007,3,2024-11-11,4.9,Pennsauken
1007,3,2024-11-11,4.929167,Pennsauken
1007,3,2024-11-12,1.9,Pennsauken
1007,3,2024-11-12,1.921053,Pennsauken
1007,3,2024-11-13,3.6,Pennsauken
1007,3,2024-11-13,3.644444,Pennsauken
1007,3,2024-11-14,3.6,Pennsauken
1007,3,2024-11-14,3.691304,Pennsauken
1007,3,2024-11-15,4.4,Pennsauken
1007,3,2024-11-15,4.404167,Pennsauken
1007,3,2024-11-16,4,Pennsauken
1007,3,2024-11-16,4.01,Pennsauken
1007,3,2024-11-17,5.8,Pennsauken
1007,3,2024-11-17,5.856522,Pennsauken
1007,3,2024-11-18,7.8,Pennsauken
1007,3,2024-11-18,7.870833,Pennsauken
1007,3,2024-11-19,6.9,Pennsauken
1007,3,2024-11-19,6.986957,Pennsauken
1007,3,2024-11-20,6.5,Pennsauken
1007,3,2024-11-20,6.5,Pennsauken
1007,3,2024-11-21,1.8,Pennsauken
1007,3,2024-11-21,1.886957,Pennsauken
1007,3,2024-11-22,2.1,Pennsauken
1007,3,2024-11-22,2.114286,Pennsauken
1007,3,2024-11-23,1.8,Pennsauken
1007,3,2024-11-23,1.809091,Pennsauken
1007,3,2024-11-24,2.8,Pennsauken
1007,3,2024-11-24,2.875,Pennsauken
1007,3,2024-11-25,6.9,Pennsauken
1007,3,2024-11-25,6.925,Pennsauken
1007,3,2024-11-26,5.7,Pennsauken
1007,3,2024-11-26,5.752174,Pennsauken
1007,3,2024-11-27,5.2,Pennsauken
1007,3,2024-11-27,5.279167,Pennsauken
1007,3,2024-11-28,4.8,Pennsauken
1007,3,2024-11-28,4.818182,Pennsauken
1007,3,2024-11-29,2.6,Pennsauken
1007,3,2024-11-29,2.652381,Pennsauken
1007,3,2024-11-30,2.5,Pennsauken
1007,3,2024-11-30,2.552632,Pennsauken
1007,3,2024-12-01,3.3,Pennsauken
1007,3,2024-12-01,3.370833,Pennsauken
1007,3,2024-12-02,2.7,Pennsauken
1007,3,2024-12-02,2.795652,Pennsauken
1007,3,2024-12-03,2.7,Pennsauken
1007,3,2024-12-03,2.766667,Pennsauken
1007,3,2024-12-04,5,Pennsauken
1007,3,2024-12-04,5.0375,Pennsauken
1007,3,2024-12-05,4.2,Pennsauken
1007,3,2024-12-05,4.288889,Pennsauken
1007,3,2024-12-06,0.3,Pennsauken
1007,3,2024-12-07,4.3,Pennsauken
1007,3,2024-12-07,4.334783,Pennsauken
1007,3,2024-12-08,5.5,Pennsauken
1007,3,2024-12-08,5.570833,Pennsauken
1007,3,2024-12-09,13.8,Pennsauken
1007,3,2024-12-09,13.875,Pennsauken
1007,3,2024-12-10,14.9,Pennsauken
1007,3,2024-12-10,14.904167,Pennsauken
1007,3,2024-12-11,3.6,Pennsauken
1007,3,2024-12-11,3.673913,Pennsauken
1007,3,2024-12-12,2.2,Pennsauken
1007,3,2024-12-12,2.22,Pennsauken
1007,3,2024-12-13,1.9,Pennsauken
1007,3,2024-12-13,1.98,Pennsauken
1007,3,2024-12-14,3.7,Pennsauken
1007,3,2024-12-14,3.752381,Pennsauken
1007,3,2024-12-15,6.9,Pennsauken
1007,3,2024-12-15,6.952174,Pennsauken
1007,3,2024-12-16,4.2,Pennsauken
1007,3,2024-12-16,4.245833,Pennsauken
1007,3,2024-12-17,7.4,Pennsauken
1007,3,2024-12-17,7.483333,Pennsauken
1007,3,2024-12-18,6.1,Pennsauken
1007,3,2024-12-18,6.143478,Pennsauken
1007,3,2024-12-19,2.9,Pennsauken
1007,3,2024-12-19,2.968182,Pennsauken
1007,3,2024-12-20,3.2,Pennsauken
1007,3,2024-12-20,3.229167,Pennsauken
1007,3,2024-12-21,2.586667,Pennsauken
1007,3,2024-12-22,-0.05,Pennsauken
1007,3,2024-12-23,4.1,Pennsauken
1007,3,2024-12-23,4.116667,Pennsauken
1007,3,2024-12-24,11,Pennsauken
1007,3,2024-12-24,11.047826,Pennsauken
1007,3,2024-12-25,9.3,Pennsauken
1007,3,2024-12-25,9.333333,Pennsauken
1007,3,2024-12-26,6.9,Pennsauken
1007,3,2024-12-26,6.945833,Pennsauken
1007,3,2024-12-27,14.1,Pennsauken
1007,3,2024-12-27,14.1625,Pennsauken
1007,3,2024-12-28,6.1,Pennsauken
1007,3,2024-12-28,6.186957,Pennsauken
1007,3,2024-12-29,4,Pennsauken
1007,3,2024-12-29,4.034783,Pennsauken
1007,3,2024-12-30,2.3,Pennsauken
1007,3,2024-12-30,2.386957,Pennsauken
1007,3,2024-12-31,3.3,Pennsauken
1007,3,2024-12-31,3.368182,Pennsauken
