timestamp,sensor_id,sensor_name,miles_from_emr,in_primary,pm25_raw_atm
2022-10-16T17:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.8
2022-10-16T17:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,9.7
2022-10-16T17:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,9.4
2022-10-16T18:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.4
2022-10-16T18:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
2022-10-16T18:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.7
2022-10-16T18:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.7
2022-10-16T18:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.3
2022-10-16T18:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.5
2022-10-16T19:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,16.9
2022-10-16T19:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,24.8
2022-10-16T19:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,17.1
2022-10-16T19:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,17.8
2022-10-16T19:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,24.3
2022-10-16T19:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,23.2
2022-10-16T20:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,18.2
2022-10-16T20:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,26.7
2022-10-16T20:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,26.4
2022-10-16T20:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,24.5
2022-10-16T20:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,33.8
2022-10-16T20:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,21.0
2022-10-16T21:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,17.6
2022-10-16T21:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,22.8
2022-10-16T21:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,27.2
2022-10-16T21:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,31.0
2022-10-16T21:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,29.1
2022-10-16T21:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,31.6
2022-10-16T22:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,23.9
2022-10-16T22:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,26.1
2022-10-16T22:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,28.5
2022-10-16T22:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,26.1
2022-10-16T22:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,22.0
2022-10-16T22:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,19.4
2022-10-16T23:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,16.8
2022-10-16T23:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.6
2022-10-16T23:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.9
2022-10-16T23:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,18.1
2022-10-16T23:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,16.9
2022-10-16T23:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.8
2022-10-17T00:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.2
2022-10-17T00:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.4
2022-10-17T00:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.4
2022-10-17T00:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.9
2022-10-17T00:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.0
2022-10-17T00:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.0
2022-10-17T01:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.9
2022-10-17T01:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.9
2022-10-17T01:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.3
2022-10-17T01:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.0
2022-10-17T01:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.0
2022-10-17T01:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.7
2022-10-17T02:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.2
2022-10-17T02:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.7
2022-10-17T02:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,16.5
2022-10-17T02:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.0
2022-10-17T02:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.5
2022-10-17T02:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.7
2022-10-17T03:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.5
2022-10-17T03:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.1
2022-10-17T03:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.7
2022-10-17T03:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.6
2022-10-17T03:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.5
2022-10-17T03:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.6
2022-10-17T04:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.4
2022-10-17T04:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.7
2022-10-17T04:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.8
2022-10-17T04:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.5
2022-10-17T04:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.4
2022-10-17T04:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,14.0
2022-10-17T05:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.5
2022-10-17T05:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,13.9
